date,classification,trade_count,win_rate,avg_closed_pnl,avg_size
2024-03-12,Extreme Greed,8,0.875,379.89575,12880.10625
2024-03-13,Extreme Greed,7,0.0,0.0,857.2571428571428
2024-03-14,Extreme Greed,18,0.8888888888888888,192.5481017777778,11440.732222222221
2024-03-15,Extreme Greed,62,0.6612903225806451,100.58892985483871,5675.71629032258
2024-03-16,Extreme Greed,8,0.125,28.57248,4652.9575
2024-03-17,Extreme Greed,23,0.43478260869565216,21.882345869565217,4326.389130434783
2024-03-18,Extreme Greed,19,0.3157894736842105,76.68198421052631,4760.951578947369
2024-03-19,Extreme Greed,24,0.20833333333333334,27.86658220833333,9161.868333333334
2024-03-20,Greed,69,0.8695652173913043,93.08890723188406,3126.171739130435
2024-03-21,Extreme Greed,28,0.8214285714285714,83.41100267857142,4210.556071428572
2024-03-24,Greed,19,0.7894736842105263,68.26413036842105,4873.274210526315
2024-03-25,Extreme Greed,7,0.8571428571428571,186.13091828571427,8159.4742857142855
2024-03-26,Extreme Greed,118,0.9322033898305084,27.253445703389833,1682.7558474576272
2024-03-27,Extreme Greed,38,0.3157894736842105,3.9581878947368416,2628.020789473684
2024-03-28,Extreme Greed,13,0.6923076923076923,17.527000615384615,2717.209230769231
2024-03-29,Extreme Greed,15,0.4,58.873160266666666,5794.291333333333
2024-03-30,Extreme Greed,45,0.9777777777777777,24.45722533333333,2246.753777777778
2024-03-31,Extreme Greed,13,0.7692307692307693,70.21431884615384,3070.2276923076925
2024-04-01,Extreme Greed,77,0.5454545454545454,32.57095332467532,4408.7074025974025
2024-04-02,Extreme Greed,41,0.2926829268292683,21.555141756097562,5845.475853658536
2024-04-03,Greed,4,0.25,31.6971,4221.8925
2024-04-04,Greed,32,0.0,0.0,2999.6165625
2024-04-05,Extreme Greed,100,0.9,107.06484306,5037.918
2024-04-06,Extreme Greed,16,0.25,14.770945874999999,4263.979375
2024-04-07,Extreme Greed,23,0.0,0.0,2173.397391304348
2024-04-08,Extreme Greed,30,0.03333333333333333,40.614223333333335,7064.688
2024-04-09,Extreme Greed,3,0.0,0.0,19021.280000000002
2024-04-10,Extreme Greed,41,0.8780487804878049,127.01081497560976,8578.926097560974
2024-04-11,Extreme Greed,16,0.125,24.35894775,4775.06
2024-04-12,Extreme Greed,129,0.5503875968992248,-4.594153790697676,3427.0433333333335
2024-04-13,Greed,89,0.6853932584269663,74.3983343258427,5465.294943820225
2024-04-14,Greed,107,0.308411214953271,-337.4206777570094,6160.394112149533
2024-04-15,Greed,41,0.8536585365853658,92.05094439024391,7100.272926829269
2024-04-16,Greed,47,0.9148936170212766,52.504302574468085,3870.3653191489366
2024-04-17,Greed,14,0.9285714285714286,174.39059999999998,6968.785000000001
2024-04-19,Greed,35,0.7714285714285715,55.61272748571429,9635.940571428573
2024-04-20,Greed,22,0.0,0.0,2760.601818181818
2024-04-22,Greed,9,0.0,0.0,5332.623333333333
2024-04-23,Greed,66,0.5303030303030303,16.962669636363636,3531.1348484848486
2024-04-24,Greed,20,0.3,13.95929535,7063.762
2024-04-25,Greed,74,0.0,0.0,1624.8785135135136
2024-04-26,Greed,3,0.0,0.0,1662.7633333333335
2024-04-27,Greed,27,0.7037037037037037,158.57363477777778,5713.498888888889
2024-04-28,Greed,58,0.0,0.0,758.3724137931034
2024-04-29,Greed,45,0.37777777777777777,11.709640799999999,2415.5335555555553
2024-04-30,Greed,24,0.0,0.0,5209.114583333333
2024-05-01,Neutral,14,0.0,0.0,6216.103571428571
2024-05-03,Neutral,36,0.4722222222222222,147.3893623611111,7852.295833333333
2024-05-04,Greed,9,0.0,0.0,6555.416666666667
2024-05-05,Greed,6,0.16666666666666666,0.15266666666666667,4011.391666666667
2024-05-06,Greed,9,0.4444444444444444,107.62115333333333,22890.714444444442
2024-05-07,Greed,18,0.5,49.08542738888889,6039.865555555556
2024-05-08,Greed,13,0.07692307692307693,0.12044307692307693,5074.89
2024-05-09,Greed,28,0.39285714285714285,40.985566285714285,7927.361428571428
2024-05-10,Greed,22,0.2727272727272727,95.53371340909092,7131.0
2024-05-11,Neutral,9,1.0,27.956082444444444,7027.661111111111
2024-05-12,Greed,23,0.0,0.0,2399.111304347826
2024-05-13,Greed,28,0.35714285714285715,76.31620925,6897.103571428571
2024-05-14,Greed,23,0.17391304347826086,50.02275239130436,6341.452173913043
2024-05-15,Greed,36,0.4722222222222222,26.360293944444447,6525.626944444444
2024-05-16,Greed,27,0.18518518518518517,7.94777037037037,6022.998518518518
2024-05-18,Greed,25,0.64,140.89578644000002,5052.1256
2024-05-19,Greed,8,0.0,0.0,3749.76125
2024-05-20,Greed,10,0.0,-7.4818442,3812.475
2024-05-21,Extreme Greed,125,0.112,58.31518057599999,8807.588720000002
2024-05-22,Extreme Greed,6,0.0,0.0,7499.215
2024-05-23,Extreme Greed,325,0.4461538461538462,1.2718379353846154,1236.4633846153845
2024-05-24,Greed,2,1.0,410.974639,25405.949999999997
2024-05-25,Extreme Greed,16,0.3125,0.8828774374999999,1874.4456249999998
2024-05-26,Extreme Greed,16,0.25,48.66774375,3373.541875
2024-05-27,Greed,251,0.35856573705179284,4.499425776892431,602.0546613545816
2024-05-29,Greed,164,0.4146341463414634,1.6938533719512194,513.8339024390243
2024-05-30,Greed,7,0.7142857142857143,2.9930618571428576,405.4414285714286
2024-05-31,Greed,13,0.3076923076923077,1.9506246153846154,279.70307692307694
2024-06-01,Greed,25,0.36,3.66041676,513.3848
2024-06-02,Greed,93,0.3655913978494624,2.074268247311828,316.822688172043
2024-06-03,Greed,70,0.6285714285714286,8.040117257142859,306.66942857142857
2024-06-04,Greed,53,0.4716981132075472,0.9851214716981133,457.42283018867926
2024-06-05,Extreme Greed,54,0.2962962962962963,1.038064925925926,469.4587037037037
2024-06-06,Extreme Greed,234,0.42735042735042733,1.1716802863247862,587.8536752136753
2024-06-07,Extreme Greed,440,0.4,20.23288049090909,2496.7926363636366
2024-06-08,Greed,29,0.27586206896551724,4.453063413793104,3356.961379310345
2024-06-09,Extreme Greed,17,0.0,0.0,1318.2482352941176
2024-06-10,Greed,53,0.33962264150943394,0.589939716981132,879.0175471698113
2024-06-11,Greed,123,0.13821138211382114,35.12708789430894,3034.7960975609753
2024-06-12,Greed,254,0.08267716535433071,-86.16744682283463,761.4486614173228
2024-06-13,Greed,79,0.24050632911392406,83.95895082278481,1678.1926582278481
2024-06-14,Greed,31,0.4838709677419355,330.9223422258064,4511.892258064517
2024-06-15,Greed,78,0.48717948717948717,43.20459417948718,9209.61858974359
2024-06-16,Greed,11,0.0,0.0,2294.0981818181817
2024-06-17,Greed,38,0.6578947368421053,278.9342730263158,9694.213684210526
2024-06-18,Greed,25,0.16,11.3030544,10532.5916
2024-06-19,Greed,61,0.5081967213114754,80.12552367213115,6837.231475409836
2024-06-20,Greed,39,0.20512820512820512,1473.8065647692308,5333.097435897435
2024-06-21,Greed,80,0.0375,9.66947755,2203.306125
2024-06-22,Neutral,24,0.3333333333333333,31.536523541666668,7066.427916666667
2024-06-23,Greed,5,0.0,0.0,358.424
2024-06-24,Neutral,31,0.0,0.0,13000.090322580645
2024-06-25,Fear,49,0.22448979591836735,99.3745531632653,2104.062857142857
2024-06-26,Neutral,72,0.2916666666666667,58.30183586111111,5072.092500000001
2024-06-27,Fear,30,0.0,0.0,4349.565
2024-06-29,Fear,75,0.32,82.0043486,3734.6014666666665
2024-06-30,Neutral,14,0.0,0.0,2180.049285714286
2024-07-01,Neutral,64,0.40625,79.1537391875,5666.721093749999
2024-07-02,Neutral,18,0.7222222222222222,134.514062,1852.6372222222224
2024-07-03,Neutral,18,0.2222222222222222,62.132626888888886,9977.814444444444
2024-07-04,Fear,25,0.0,0.0,17222.720400000002
2024-07-05,Fear,32,0.0,0.0,8509.0590625
2024-07-06,Fear,24,0.2916666666666667,4.53634075,103.75708333333334
2024-07-07,Fear,10,1.0,6.1428942,49.875
2024-07-08,Fear,1,0.0,0.0,497.64
2024-07-09,Fear,15,1.0,43.265627466666665,182.42999999999998
2024-07-10,Fear,56,0.6785714285714286,213.88812333928573,12283.93232142857
2024-07-11,Fear,19,0.47368421052631576,98.77958326315789,8941.422105263156
2024-07-12,Fear,19,0.47368421052631576,74.33235021052631,4714.893157894737
2024-07-13,Fear,17,1.0,171.38928452941175,8187.599411764706
2024-07-14,Fear,7,0.0,0.0,12000.16142857143
2024-07-15,Neutral,26,0.0,-0.038461538461538464,7628.6480769230775
2024-07-16,Greed,22,0.0,0.0,6545.480454545454
2024-07-17,Greed,351,0.4131054131054131,5.297064037037037,1783.4915384615385
2024-07-18,Greed,60,0.8,63.398071849999994,10828.414166666666
2024-07-19,Greed,23,0.5217391304347826,93.73439626086956,6533.453043478262
2024-07-20,Greed,266,0.12406015037593984,8.643494609022557,918.65492481203
2024-07-21,Greed,448,0.046875,-6.608743051339286,523.0077232142856
2024-07-22,Greed,154,0.14285714285714285,9.851427766233765,1975.4142857142856
2024-07-23,Greed,370,0.8891891891891892,242.9467627189189,968.9906486486486
2024-07-24,Greed,90,0.2,6.9506831,768.977
2024-07-25,Greed,78,0.1282051282051282,11.753054615384617,6776.350128205129
2024-07-26,Greed,152,0.40131578947368424,18.200744164473683,3609.1292763157894
2024-07-27,Greed,57,0.7368421052631579,112.2916430877193,15880.697368421053
2024-07-28,Greed,16,0.75,36.706189375,2703.4175
2024-07-29,Greed,39,0.41025641025641024,8.482165487179486,8389.72153846154
2024-07-30,Greed,6,0.0,0.0,6001.078333333334
2024-07-31,Greed,43,0.32558139534883723,17.806764744186047,1965.2683720930231
2024-08-01,Neutral,57,0.07017543859649122,2.9312283684210527,3996.044385964912
2024-08-02,Greed,63,0.2698412698412698,12.418542714285714,6290.799523809524
2024-08-03,Fear,37,0.02702702702702703,12.545667567567568,7852.239459459459
2024-08-04,Fear,127,0.023622047244094488,-965.9212667952756,9509.795826771655
2024-08-05,Fear,80,0.4125,-162.6708146125,5256.1925
2024-08-06,Extreme Fear,107,0.12149532710280374,2.4982995140186914,574.5642990654205
2024-08-07,Fear,33,0.30303030303030304,5.720886515151515,75.53848484848484
2024-08-08,Extreme Fear,9,0.0,-4.5235796666666666,1811.038888888889
2024-08-09,Neutral,144,0.2986111111111111,125.56993941666666,3494.4781944444444
2024-08-10,Fear,88,0.0,0.0,128.8555681818182
2024-08-11,Fear,24,0.16666666666666666,35.32402583333334,1842.9254166666667
2024-08-12,Fear,48,0.125,17.88896875,1128.4858333333334
2024-08-13,Fear,23,0.34782608695652173,9.220913913043479,904.2552173913043
2024-08-14,Fear,25,0.2,86.75606052,2668.4012
2024-08-15,Fear,12,0.0,0.0,126.86416666666668
2024-08-16,Fear,35,0.08571428571428572,23.578015542857145,4753.795428571429
2024-08-17,Fear,30,0.0,-9.609437100000001,1008.2986666666667
2024-08-18,Fear,15,0.8,20.480125866666665,4186.965333333334
2024-08-19,Fear,8,0.625,42.462447874999995,12539.37875
2024-08-20,Fear,12,0.08333333333333333,16.050237,4159.566666666667
2024-08-21,Fear,145,0.3724137931034483,4.525523620689655,724.0717931034483
2024-08-23,Fear,10,0.3,100.53052699999999,6350.956
2024-08-24,Greed,7,0.0,0.0,4999.952857142857
2024-08-25,Neutral,17,0.0,0.0,1291.1929411764704
2024-08-26,Greed,6,0.3333333333333333,38.539486333333336,15435.211666666668
2024-08-27,Neutral,50,0.0,0.0,1405.0032
2024-08-28,Fear,9,0.2222222222222222,148.15107166666667,7906.674444444444
2024-08-29,Fear,1,0.0,0.0,9995.85
2024-08-30,Fear,6,0.16666666666666666,42.744,6205.54
2024-08-31,Fear,34,0.35294117647058826,0.3200823823529412,3161.983235294118
2024-09-01,Fear,12,0.4166666666666667,11.452757750000002,1029.9733333333334
2024-09-02,Fear,2,0.0,0.0,15000.21
2024-09-04,Fear,34,0.14705882352941177,31.346621529411763,3867.0873529411765
2024-09-05,Fear,1,0.0,0.0,0.84
2024-09-06,Extreme Fear,42,0.0,-26.306113452380952,929.6928571428571
2024-09-08,Fear,1,0.0,0.0,0.11
2024-09-09,Fear,2,0.0,0.0,2007.2150000000001
2024-09-10,Fear,3,0.0,-73.24321966666666,849.0933333333334
2024-09-11,Fear,1,0.0,0.0,0.54
2024-09-14,Neutral,11,0.0,0.0,92.25454545454546
2024-09-18,Neutral,145,0.0,-6.059895131034483,94.02413793103449
2024-09-19,Neutral,19,0.0,0.0,80.09842105263158
2024-09-20,Neutral,16,0.5,599.0646425,20804.58625
2024-09-21,Neutral,23,1.0,1572.416057826087,7202.092173913044
2024-09-22,Neutral,3,0.0,0.0,6666.579999999999
2024-09-23,Neutral,2,0.5,167.380398,20167.145
2024-09-24,Neutral,10,0.0,0.0,711.863
2024-09-25,Greed,9,0.0,0.0,5861.570000000001
2024-09-26,Neutral,8,0.25,54.976564125,14213.991250000001
2024-09-27,Greed,56,0.0,0.0,2251.732857142857
2024-09-28,Greed,4,0.0,0.0,7299.8025
2024-09-30,Greed,106,0.04716981132075472,25.571946113207545,2025.1872641509435
2024-10-01,Neutral,4,0.0,0.0,34988.58
2024-10-02,Fear,4,0.0,0.0,24988.585
2024-10-03,Fear,9,0.3333333333333333,11.152864666666666,14770.632222222222
2024-10-04,Fear,1,0.0,0.0,0.34
2024-10-05,Neutral,37,0.6486486486486487,155.86924032432432,16367.722702702702
2024-10-06,Neutral,22,0.22727272727272727,5.9312308636363635,13642.298181818182
2024-10-07,Neutral,21,0.0,0.0,10475.459523809524
2024-10-08,Neutral,36,0.9166666666666666,149.90407327777777,12071.781388888889
2024-10-09,Neutral,14,0.21428571428571427,28.290194285714286,15742.852142857142
2024-10-10,Fear,16,0.0,0.0,18751.521249999998
2024-10-11,Fear,26,0.6923076923076923,341.74336450000004,18804.007307692307
2024-10-12,Neutral,10,0.7,54.155471,15971.34
2024-10-13,Neutral,10,0.0,0.0,6000.242
2024-10-14,Neutral,5,1.0,382.72391600000003,12383.204000000002
2024-10-15,Greed,7,0.5714285714285714,167.17515371428573,11596.194285714286
2024-10-16,Greed,11,0.2727272727272727,19.95280690909091,7293.560909090909
2024-10-17,Greed,9,0.1111111111111111,4.0127733333333335,15614.638888888889
2024-10-18,Greed,6,0.8333333333333334,55.536523499999994,20055.238333333335
2024-10-19,Greed,4,0.0,0.0,24999.215
2024-10-20,Greed,96,0.11458333333333333,4.05370621875,1837.9985416666668
2024-10-21,Greed,173,0.3930635838150289,14.248066843930635,1873.5143930635838
2024-10-22,Greed,3,0.0,0.0,20000.12
2024-10-23,Greed,18,0.0,-2.5827745,11667.003888888888
2024-10-25,Greed,30,0.7,441.19540236666666,14262.772666666666
2024-10-27,Greed,4,0.75,166.66557699999998,22666.1025
2024-10-28,Greed,13,0.3076923076923077,12.867704769230771,9345.788461538461
2024-10-29,Greed,53,0.05660377358490566,15.11643162264151,11571.09075471698
2024-10-30,Extreme Greed,25,0.28,0.36600091999999995,473.23400000000004
2024-10-31,Extreme Greed,48,0.7083333333333334,25.292579395833332,18670.278333333332
2024-11-01,Extreme Greed,23,0.2608695652173913,45.238075478260875,11347.001304347827
2024-11-02,Greed,2,0.0,0.0,20000.0
2024-11-03,Greed,6,0.0,0.0,21509.27666666667
2024-11-04,Greed,36,0.6388888888888888,77.76140205555555,12550.332499999999
2024-11-05,Greed,10,0.5,67.8475928,20062.723
2024-11-06,Greed,15,0.4666666666666667,187.85581533333334,8260.46
2024-11-07,Extreme Greed,113,0.5309734513274337,39.764187044247784,985.2681415929204
2024-11-08,Extreme Greed,39,0.15384615384615385,-1.6516292564102582,6941.036923076923
2024-11-09,Extreme Greed,86,0.22093023255813954,1.196615581395349,2248.655930232558
2024-11-10,Extreme Greed,173,0.2947976878612717,5.728984589595376,2390.963583815029
2024-11-11,Extreme Greed,373,0.24664879356568364,18.09552545844504,4210.649919571046
2024-11-12,Extreme Greed,171,0.19883040935672514,20.435084175438597,7171.663859649123
2024-11-13,Extreme Greed,48,0.5625,163.46671404166668,10736.174375
2024-11-14,Extreme Greed,110,0.2545454545454545,41.4864475,9166.925545454545
2024-11-15,Extreme Greed,149,0.3691275167785235,27.790204281879195,9582.942416107382
2024-11-16,Extreme Greed,157,0.3057324840764331,17.640266936305732,1931.822101910828
2024-11-17,Extreme Greed,209,0.23444976076555024,4.224762129186603,5818.122344497608
2024-11-18,Extreme Greed,346,0.3583815028901734,12.921431176300578,6024.102832369942
2024-11-19,Extreme Greed,305,0.4918032786885246,9.699242593442623,2059.118524590164
2024-11-20,Extreme Greed,550,0.3981818181818182,7.654714358181818,3635.480218181818
2024-11-21,Extreme Greed,535,0.308411214953271,3.1634222261682243,1118.3189158878504
2024-11-22,Extreme Greed,679,0.3078055964653903,-26.664721085419732,2425.2041531664213
2024-11-23,Extreme Greed,363,0.3526170798898072,7.993200104683195,1422.1644077134986
2024-11-24,Extreme Greed,172,0.26744186046511625,5.497385965116279,3866.001627906977
2024-11-25,Extreme Greed,255,0.4117647058823529,21.66172836862745,3676.1210588235294
2024-11-26,Extreme Greed,302,0.2913907284768212,3.6251965529801327,3797.6901986754965
2024-11-27,Extreme Greed,213,0.3474178403755869,-12.462420812206572,6780.481361502348
2024-11-28,Extreme Greed,332,0.32831325301204817,-382.75722766566264,5705.497439759036
2024-11-29,Extreme Greed,393,0.48854961832061067,449.98726247328244,2021.0252162849874
2024-11-30,Extreme Greed,373,0.42091152815013405,100.04475474530831,4643.950938337802
2024-12-01,Extreme Greed,416,0.53125,98.28453003365385,1958.441875
2024-12-02,Extreme Greed,270,0.4074074074074074,68.48001597407408,2167.568740740741
2024-12-03,Extreme Greed,374,0.4304812834224599,63.03887509358289,2900.177887700535
2024-12-04,Extreme Greed,319,0.46394984326018807,918.1561599404388,2411.5600313479626
2024-12-05,Extreme Greed,456,0.4232456140350877,156.96078615789474,2756.0324342105264
2024-12-06,Greed,403,0.23325062034739455,-229.83782604218362,8612.950918114144
2024-12-07,Extreme Greed,304,0.4309210526315789,282.5864442993421,1485.965197368421
2024-12-08,Extreme Greed,420,0.3619047619047619,38.014127228571425,2221.2850476190474
2024-12-09,Extreme Greed,539,0.31910946196660483,11.708659881261596,1825.5096103896105
2024-12-10,Extreme Greed,1596,0.5870927318295739,24.640206911654136,1973.94992481203
2024-12-11,Greed,1221,0.7125307125307125,261.30348420720725,1796.9683292383293
2024-12-12,Extreme Greed,1932,0.6997929606625258,310.1199767122153,2358.7939285714288
2024-12-13,Extreme Greed,1173,0.40153452685422,27.22583268968457,2455.9459846547315
2024-12-14,Extreme Greed,1235,0.47368421052631576,135.87157833522267,1918.6735060728743
2024-12-15,Extreme Greed,1697,0.24572775486152032,57.4692488385386,1522.256812021214
2024-12-16,Extreme Greed,1055,0.5071090047393365,158.07994704549765,2597.9231943127966
2024-12-17,Extreme Greed,1941,0.4363730036063885,113.13307839876352,2696.3408706852138
2024-12-18,Extreme Greed,1429,0.36599020293911827,9.575223703988803,2658.423421973408
2024-12-19,Extreme Greed,3339,0.6148547469302186,18.79125621024259,2468.316678646301
2024-12-20,Greed,2488,0.5558681672025724,102.47976689670418,3087.3290635048234
2024-12-21,Greed,1681,0.5496728138013087,89.24578415050566,2607.302272456871
2024-12-22,Greed,774,0.4354005167958656,455.03509557235145,3988.7858139534887
2024-12-23,Greed,2347,0.2901576480613549,-12.53967898466127,2885.333728163613
2024-12-24,Greed,338,0.33727810650887574,43.827751822485205,5227.917485207101
2024-12-25,Greed,208,0.30288461538461536,3.637774264423076,1672.5449519230767
2024-12-26,Extreme Greed,697,0.5136298421807748,86.41124780774749,3163.9062410329984
2024-12-27,Greed,260,0.4230769230769231,10.280042442307693,1338.126923076923
2024-12-28,Greed,161,0.22981366459627328,5.842693310559007,1748.7888819875777
2024-12-29,Greed,201,0.31840796019900497,14.348596651741294,1714.5698507462685
2024-12-30,Greed,304,0.39473684210526316,29.637296503289473,3532.453059210526
2024-12-31,Greed,306,0.3006535947712418,17.794159509803922,2866.551045751634
2025-01-01,Greed,96,0.3020833333333333,-99.25068067708334,2943.5635416666664
2025-01-02,Greed,361,0.45706371191135736,24.145482235457067,2145.9136842105263
2025-01-03,Greed,508,0.27165354330708663,11.867099986220472,1518.1279330708662
2025-01-04,Greed,371,0.20215633423180593,6.882851665768194,4921.912722371967
2025-01-05,Greed,239,0.41841004184100417,13.337737920502093,1890.977280334728
2025-01-06,Extreme Greed,573,0.15532286212914484,10.583220581151831,971.2512914485166
2025-01-07,Extreme Greed,637,0.7613814756671899,25.271942748822607,2061.504081632653
2025-01-08,Greed,1039,0.37151106833493747,125.23300342059672,3058.0126852743024
2025-01-09,Greed,522,0.2777777777777778,89.99220096168582,1955.427681992337
2025-01-10,Neutral,819,0.5274725274725275,-12.352717401709402,7994.444053724053
2025-01-11,Greed,283,0.24381625441696114,8.017952424028268,5859.006042402827
2025-01-12,Greed,602,0.7840531561461794,9.538607646179402,3751.59330564784
2025-01-13,Greed,408,0.3872549019607843,23.66526801960784,7197.666691176471
2025-01-14,Greed,275,0.49818181818181817,58.43459038181818,3187.5708
2025-01-15,Greed,267,0.4606741573033708,55.50407602996255,6747.565131086143
2025-01-16,Extreme Greed,371,0.3423180592991914,56.08546988679245,8220.196657681941
2025-01-17,Extreme Greed,238,0.5294117647058824,29.43872104201681,4664.8338655462185
2025-01-18,Extreme Greed,651,0.38095238095238093,0.6808495883256523,4165.330076804916
2025-01-19,Extreme Greed,1567,0.20229738353541799,56.10963580216975,6199.8821314613915
2025-01-20,Extreme Greed,1315,0.5224334600760456,66.37052408593155,6302.149817490495
2025-01-21,Extreme Greed,530,0.3867924528301887,20.901583813207548,2874.961924528302
2025-01-22,Extreme Greed,832,0.28125,24.66875968389423,2137.5077283653845
